Instance,No_In_Sequence,Class,Joint_1_x,Joint_1_y,Joint_1_z,Joint_2_x,Joint_2_y,Joint_2_z,Joint_3_x,Joint_3_y,Joint_3_z,Joint_4_x,Joint_4_y,Joint_4_z,Joint_5_x,Joint_5_y,Joint_5_z,Joint_6_x,Joint_6_y,Joint_6_z,Joint_7_x,Joint_7_y,Joint_7_z,Joint_8_x,Joint_8_y,Joint_8_z,Joint_9_x,Joint_9_y,Joint_9_z,Joint_10_x,Joint_10_y,Joint_10_z,Joint_11_x,Joint_11_y,Joint_11_z,Joint_12_x,Joint_12_y,Joint_12_z,Joint_13_x,Joint_13_y,Joint_13_z,Joint_14_x,Joint_14_y,Joint_14_z,Joint_15_x,Joint_15_y,Joint_15_z,Joint_16_x,Joint_16_y,Joint_16_z,Joint_17_x,Joint_17_y,Joint_17_z
37,17,1,41,137,157.0,3,4,2.0,5,2,1.0,2,6,1.0,11,11,2.0,19,3,11.0,8,30,2.0,44,10,15.0,36,50,6.0,62,18,23.0,66,57,3.0,70,12,7.0,65,33,4.0,114,20,9.0,114,31,9.0,151,32,4.0,154,39,92.0
37,18,1,37,140,146.0,3,3,0.0,6,3,0.0,1,4,6.0,11,13,1.0,19,3,12.0,9,31,0.0,47,10,21.0,40,47,2.0,68,17,12.0,74,50,11.0,75,9,12.0,69,32,3.0,122,13,34.0,122,32,2.0,167,13,84.0,163,34,14.0
37,19,1,30,142,139.0,3,4,1.0,5,3,2.0,9,4,2.0,11,13,2.0,20,5,17.0,11,30,0.0,51,9,17.0,46,42,11.0,80,12,27.0,75,36,3.0,79,3,15.0,74,27,1.0,128,4,22.0,131,32,2.0,175,15,79.0,173,37,9.0
37,20,1,26,149,131.0,3,4,1.0,5,3,3.0,8,4,4.0,11,14,0.0,20,2,15.0,10,33,0.0,53,4,23.0,43,41,9.0,80,5,26.0,69,26,4.0,81,3,14.0,78,29,6.0,128,2,13.0,132,35,1.0,172,22,22.0,177,41,12.0
37,21,1,25,159,130.0,4,4,2.0,5,2,2.0,2,1,1.0,12,14,2.0,20,0,14.0,9,33,6.0,51,1,26.0,40,43,10.0,74,2,17.0,64,24,14.0,82,7,11.0,78,32,7.0,132,6,12.0,133,41,2.0,182,9,12.0,175,51,44.0
37,22,1,25,171,125.0,4,4,7.0,6,3,2.0,0,5,25.0,13,14,1.0,22,0,109.0,8,34,4.0,55,3,66.0,43,47,11.0,89,2,62.0,71,34,16.0,86,8,10.0,81,33,10.0,135,10,9.0,131,43,0.0,185,20,3.0,172,59,2.0
37,23,1,22,183,128.0,3,5,32.0,6,2,4.0,3,10,0.0,13,14,4.0,22,3,10.0,9,35,9.0,58,3,53.0,46,51,12.0,90,9,53.0,78,51,8.0,85,13,1.0,81,34,10.0,137,18,1.0,130,35,7.0,188,32,1.0,178,55,16.0
37,24,1,20,197,129.0,2,4,3.0,6,2,11.0,4,5,0.0,13,15,7.0,26,6,3.0,8,38,13.0,58,1,24.0,43,59,16.0,84,11,33.0,79,67,13.0,85,19,0.0,78,40,11.0,136,32,15.0,137,32,14.0,188,43,5.0,198,37,12.0
37,25,1,21,210,124.0,3,4,12.0,7,2,8.0,1,1,9.0,15,14,11.0,23,8,2.0,6,41,15.0,57,3,6.0,44,63,17.0,80,11,12.0,82,70,15.0,86,23,10.0,82,45,17.0,135,41,20.0,138,34,18.0,189,59,6.0,199,28,19.0
37,26,1,14,220,106.0,4,3,3.0,7,2,3.0,1,3,3.0,13,16,3.0,23,8,8.0,10,40,4.0,60,2,26.0,51,57,4.0,93,6,15.0,92,59,4.0,91,18,9.0,88,39,4.0,147,30,5.0,147,35,4.0,190,63,24.0,212,34,12.0
37,27,1,5,231,103.0,5,4,3.0,5,2,0.0,5,3,3.0,0,1,4.0,24,11,5.0,12,41,6.0,64,7,14.0,59,47,12.0,99,4,17.0,94,33,4.0,101,18,7.0,99,39,12.0,158,17,45.0,159,41,6.0,194,59,11.0,221,44,8.0
37,28,1,1,244,89.0,1,6,6.0,4,7,0.0,1,5,6.0,12,39,0.0,23,15,13.0,12,39,0.0,72,15,7.0,62,37,5.0,86,2,7.0,86,4,5.0,103,16,3.0,98,41,1.0,159,10,17.0,162,47,3.0,206,38,25.0,218,57,8.0
37,29,1,1,259,85.0,1,2,9.0,1,2,0.0,1,7,9.0,2,0,0.0,16,18,15.0,6,42,0.0,58,22,4.0,57,38,10.0,80,3,14.0,80,2,14.0,104,23,14.0,100,48,3.0,161,16,12.0,162,54,5.0,224,22,16.0,224,71,10.0
37,30,1,2,276,94.0,2,4,2.0,2,2,1.0,2,5,2.0,2,44,7.0,18,18,5.0,9,43,11.0,59,21,16.0,47,44,20.0,86,11,23.0,87,12,23.0,99,23,4.0,97,47,10.0,165,18,2.0,160,52,9.0,228,31,2.0,218,84,2.0
37,31,1,1,295,80.0,1,2,9.0,1,5,10.0,1,7,9.0,2,0,0.0,19,21,7.0,5,43,0.0,73,18,9.0,53,49,4.0,111,9,40.0,97,40,3.0,103,25,3.0,102,40,4.0,166,40,4.0,167,33,1.0,225,76,20.0,231,50,12.0
37,32,1,1,317,93.0,1,4,3.0,1,0,77.0,1,6,3.0,0,3,0.0,15,22,3.0,2,42,10.0,68,25,7.0,45,58,17.0,104,5,24.0,94,64,20.0,95,39,15.0,95,45,17.0,159,48,7.0,166,22,19.0,229,72,4.0,234,35,3.0
37,33,1,5,343,69.0,3,9,53.0,5,5,51.0,4,10,16.0,232,15,0.0,15,28,11.0,0,45,7.0,72,34,11.0,72,43,9.0,99,10,35.0,92,69,5.0,95,43,6.0,95,50,5.0,160,69,19.0,167,27,2.0,224,96,22.0,232,14,0.0
37,34,1,107,343,86.0,132,355,35.0,0,0,0.0,91,14,0.0,0,3,6.0,102,20,3.0,91,29,17.0,39,4,11.0,34,20,19.0,0,0,0.0,1,0,2.0,12,9,11.0,7,22,17.0,63,39,3.0,70,8,17.0,115,86,4.0,130,8,21.0
37,35,1,0,423,67.0,239,435,54.0,2,435,63.0,50,104,9.0,237,91,0.0,17,97,4.0,2,69,4.0,53,102,7.0,61,44,8.0,50,103,8.0,99,22,12.0,91,97,4.0,95,83,2.0,170,91,1.0,174,79,3.0,217,133,29.0,238,86,0.0
37,69,1,158,281,152.0,5,0,5.0,1,2,4.0,8,0,7.0,3,3,7.0,11,8,12.0,14,22,2.0,1,0,1.0,12,11,27.0,12,29,3.0,2,5,6.0,156,291,20.0,15,71,28.0,2,0,3.0,11,10,28.0,43,50,40.0,43,55,17.0
37,76,1,156,278,154.0,6,0,5.0,2,6,5.0,5,4,8.0,4,4,8.0,9,14,17.0,7,8,12.0,12,63,40.0,10,62,42.0,5,46,26.0,156,290,27.0,8,30,6.0,23,64,30.0,45,62,9.0,14,62,31.0,50,62,18.0,54,62,23.0
38,1,1,158,281,152.0,7,0,6.0,3,7,0.0,7,0,6.0,3,3,6.0,8,16,7.0,15,25,1.0,19,84,28.0,13,59,39.0,7,49,27.0,7,45,25.0,8,27,2.0,25,64,33.0,13,83,28.0,12,59,40.0,19,82,28.0,18,83,28.0
38,4,1,111,414,106.0,103,9,5.0,0,3,2.0,70,6,9.0,1,3,2.0,71,9,9.0,68,9,4.0,30,1,8.0,33,1,8.0,1,0,0.0,1,1,2.0,10,9,9.0,6,9,8.0,23,2,5.0,1,2,4.0,11,9,1.0,9,1,0.0
38,5,1,10,391,88.0,7,0,0.0,4,5,3.0,4,0,0.0,0,6,10.0,8,32,10.0,1,14,7.0,2,9,12.0,170,16,5.0,94,32,27.0,95,19,16.0,2,5,4.0,85,15,3.0,215,32,53.0,161,14,5.0,221,7,6.0,221,7,6.0
38,6,1,4,319,107.0,4,0,3.0,0,0,0.0,4,1,1.0,2,16,72.0,1,53,31.0,17,29,17.0,50,65,40.0,73,26,18.0,95,52,36.0,97,2,5.0,91,61,40.0,92,41,31.0,164,25,36.0,167,55,31.0,233,21,6.0,233,70,28.0
38,7,1,10,310,97.0,5,3,1.0,2,4,5.0,10,1,2.0,0,3,4.0,6,42,22.0,8,24,16.0,63,51,33.0,63,19,11.0,96,30,21.0,99,8,5.0,86,44,30.0,86,30,21.0,166,16,23.0,164,46,21.0,227,21,27.0,220,72,16.0
38,8,1,4,294,93.0,4,0,9.0,3,5,4.0,1,0,3.0,1,1,4.0,2,33,19.0,2,39,22.0,55,19,16.0,49,24,20.0,102,2,92.0,100,5,20.0,95,38,21.0,96,25,22.0,167,20,19.0,164,17,19.0,233,35,24.0,219,65,15.0
38,9,1,5,276,108.0,5,4,26.0,3,7,25.0,1,3,26.0,2,3,25.0,1,31,34.0,2,30,32.0,50,9,38.0,49,12,37.0,95,18,38.0,76,88,37.0,86,42,34.0,89,37,33.0,169,34,34.0,158,9,1.0,232,52,39.0,225,21,8.0
38,10,1,14,258,94.0,5,4,5.0,5,7,8.0,13,6,2.0,12,22,101.0,3,23,18.0,3,46,20.0,41,7,20.0,39,32,20.0,82,22,78.0,63,22,13.0,78,41,16.0,74,55,18.0,157,43,19.0,152,17,2.0,223,68,25.0,215,1,1.0
38,11,1,19,245,103.0,8,3,4.0,8,7,8.0,18,4,2.0,19,3,3.0,8,21,20.0,3,37,20.0,33,8,27.0,39,32,22.0,77,17,18.0,58,12,22.0,77,32,22.0,77,41,22.0,143,22,14.0,143,21,13.0,213,11,11.0,218,73,31.0
38,12,1,20,235,116.0,4,1,1.0,1,1,0.0,19,4,8.0,20,3,7.0,9,19,33.0,6,39,33.0,32,6,35.0,33,8,35.0,75,9,31.0,67,3,35.0,76,20,31.0,79,36,33.0,138,2,99.0,141,19,33.0,212,21,24.0,198,41,16.0
38,13,1,9,217,130.0,3,4,11.0,4,0,4.0,8,9,15.0,3,1,41.0,3,23,41.0,15,40,42.0,44,12,50.0,49,35,42.0,87,0,41.0,87,2,20.0,83,19,45.0,87,41,45.0,146,6,39.0,150,34,33.0,213,15,24.0,216,38,42.0
38,14,1,16,199,95.0,15,5,18.0,7,0,0.0,12,18,13.0,6,5,23.0,2,25,5.0,19,41,5.0,43,12,8.0,11,63,107.0,86,1,8.0,4,16,2.0,87,19,11.0,87,48,5.0,147,3,0.0,147,41,7.0,213,13,3.0,213,54,0.0
38,15,1,2,184,140.0,1,3,10.0,2,1,4.0,4,8,25.0,7,2,0.0,17,17,46.0,32,44,42.0,60,6,51.0,64,41,44.0,105,7,51.0,9,3,2.0,94,19,50.0,97,40,48.0,164,2,37.0,155,29,39.0,228,2,45.0,213,58,37.0
38,16,1,15,172,125.0,0,0,0.0,3,5,55.0,11,4,11.0,13,15,7.0,4,12,24.0,16,45,21.0,44,3,29.0,58,52,17.0,88,20,108.0,94,47,23.0,76,24,28.0,80,45,25.0,145,9,25.0,134,18,25.0,214,14,29.0,189,32,9.0
38,17,1,13,158,134.0,8,1,16.0,1,1,23.0,3,6,16.0,5,19,23.0,11,13,34.0,21,47,25.0,52,5,33.0,59,59,19.0,84,22,33.0,97,59,19.0,84,28,34.0,90,48,32.0,146,22,33.0,137,25,33.0,215,27,39.0,196,7,5.0
38,18,1,23,154,122.0,2,3,8.0,9,1,0.0,5,3,1.0,8,15,0.0,7,9,20.0,18,42,7.0,43,10,20.0,54,51,3.0,76,27,9.0,92,50,3.0,80,18,18.0,84,39,15.0,137,19,19.0,136,23,20.0,204,31,27.0,185,3,8.0
38,19,1,21,150,129.0,0,0,0.0,3,1,4.0,2,4,1.0,2,17,8.0,10,5,14.0,24,38,6.0,45,9,22.0,59,43,4.0,80,24,10.0,82,41,6.0,80,14,15.0,84,35,13.0,134,3,10.0,136,20,18.0,189,26,25.0,190,7,1.0
38,20,1,23,146,143.0,0,1,5.0,3,3,33.0,2,3,4.0,1,17,6.0,9,4,23.0,24,36,12.0,44,8,27.0,60,43,8.0,80,18,22.0,83,38,11.0,78,8,25.0,85,32,19.0,127,9,13.0,132,18,18.0,176,14,24.0,189,11,21.0
38,21,1,25,139,154.0,1,2,8.0,2,16,4.0,1,3,0.0,1,16,6.0,10,4,29.0,21,33,18.0,44,6,33.0,53,43,9.0,78,13,30.0,77,44,34.0,71,7,29.0,78,31,26.0,125,11,24.0,130,22,24.0,173,6,12.0,184,17,37.0
38,22,1,38,126,174.0,8,2,16.0,11,23,17.0,10,7,23.0,12,23,14.0,0,11,39.0,10,41,30.0,36,1,47.0,47,48,6.0,69,8,38.0,72,46,13.0,65,16,46.0,68,38,42.0,114,2,39.0,116,31,38.0,161,9,53.0,171,30,44.0
38,23,1,29,123,160.0,1,1,1.0,2,15,13.0,0,1,4.0,2,16,12.0,12,2,29.0,23,36,11.0,48,10,26.0,57,39,9.0,82,18,3.0,77,34,12.0,75,8,28.0,77,30,16.0,128,5,16.0,126,25,14.0,171,7,22.0,178,31,25.0
38,24,1,31,112,163.0,3,0,1.0,4,2,6.0,3,4,3.0,4,18,10.0,12,2,16.0,20,38,9.0,46,9,22.0,52,45,5.0,79,18,2.0,83,42,2.0,72,10,19.0,74,33,17.0,124,3,18.0,118,25,9.0,169,3,14.0,162,29,10.0
38,25,1,33,104,178.0,1,0,1.0,2,2,2.0,1,3,9.0,2,19,10.0,12,4,33.0,19,38,20.0,46,13,35.0,49,49,15.0,71,21,24.0,79,49,1.0,73,14,32.0,73,35,27.0,123,11,32.0,120,23,20.0,166,12,32.0,161,14,36.0
38,26,1,40,100,180.0,1,1,3.0,3,19,7.0,2,3,8.0,3,18,8.0,9,2,25.0,17,36,12.0,40,14,31.0,47,46,10.0,66,22,18.0,75,44,4.0,70,12,31.0,73,33,23.0,118,11,29.0,116,20,26.0,163,15,39.0,151,2,116.0
38,27,1,42,99,184.0,1,0,0.0,2,20,1.0,1,4,5.0,1,18,4.0,9,1,21.0,19,33,5.0,38,13,30.0,47,39,4.0,65,22,16.0,76,35,6.0,66,6,28.0,68,27,19.0,107,2,10.0,109,19,21.0,148,2,120.0,146,11,39.0
38,28,1,44,99,185.0,3,0,3.0,2,17,2.0,3,2,3.0,1,16,0.0,9,2,20.0,18,29,5.0,37,14,25.0,49,32,4.0,65,21,18.0,66,25,10.0,66,1,22.0,69,22,14.0,100,11,4.0,108,13,7.0,141,1,121.0,145,7,37.0
38,29,1,49,93,183.0,6,1,9.0,5,17,6.0,6,3,5.0,5,17,6.0,4,0,4.0,13,30,3.0,32,10,15.0,46,33,4.0,60,18,13.0,57,23,6.0,58,2,13.0,61,23,6.0,96,11,10.0,101,17,6.0,135,6,10.0,140,13,5.0
38,30,1,44,84,200.0,0,0,0.0,2,17,12.0,2,4,12.0,2,17,12.0,11,2,20.0,18,30,13.0,40,7,24.0,46,33,16.0,66,13,21.0,60,32,16.0,62,5,21.0,64,26,19.0,104,5,24.0,106,21,18.0,143,12,56.0,145,21,21.0
38,31,1,50,75,199.0,1,1,0.0,4,18,8.0,3,3,4.0,3,17,9.0,9,1,18.0,14,31,14.0,38,8,13.0,44,37,13.0,64,13,12.0,62,33,13.0,61,7,19.0,62,28,17.0,100,0,36.0,101,25,14.0,134,7,35.0,138,26,135.0
38,32,1,50,69,197.0,2,0,1.0,4,17,7.0,3,3,6.0,4,17,7.0,10,1,14.0,13,32,8.0,35,9,16.0,42,38,10.0,61,16,8.0,64,37,8.0,58,8,16.0,60,27,13.0,97,4,39.0,96,21,10.0,134,2,18.0,138,28,130.0
38,33,1,53,62,193.0,5,1,15.0,5,18,3.0,4,3,2.0,6,18,2.0,8,2,11.0,12,33,4.0,34,10,9.0,35,42,4.0,55,14,8.0,61,40,5.0,55,12,9.0,57,31,8.0,93,10,37.0,93,21,8.0,130,8,17.0,130,20,6.0
38,34,1,55,60,197.0,1,1,2.0,50,16,13.0,1,3,4.0,1,17,4.0,9,2,11.0,15,33,7.0,34,12,13.0,37,39,7.0,54,16,10.0,61,37,4.0,56,9,12.0,59,27,8.0,93,6,51.0,96,19,25.0,130,1,80.0,130,12,32.0
38,35,1,55,63,197.0,1,1,1.0,0,15,9.0,0,1,0.0,1,14,5.0,10,3,8.0,17,26,5.0,34,14,12.0,40,30,7.0,55,21,10.0,63,27,5.0,55,2,13.0,59,20,8.0,93,2,52.0,94,12,38.0,128,4,82.0,128,4,39.0
38,36,1,55,63,199.0,1,1,0.0,2,13,2.0,0,1,1.0,1,13,2.0,9,3,6.0,17,24,1.0,34,15,12.0,40,25,3.0,58,21,8.0,55,22,6.0,52,0,10.0,55,17,8.0,87,8,56.0,90,12,30.0,123,4,91.0,122,10,34.0
38,37,1,56,57,210.0,0,1,3.0,1,17,4.0,0,3,6.0,1,16,5.0,9,0,13.0,16,26,16.0,34,10,19.0,38,28,10.0,56,16,19.0,54,24,15.0,52,3,18.0,55,19,17.0,84,9,64.0,88,10,64.0,114,14,109.0,120,7,79.0
38,38,1,59,52,204.0,1,0,2.0,0,15,2.0,1,3,3.0,0,14,2.0,7,1,11.0,14,25,6.0,32,10,9.0,40,26,8.0,55,14,11.0,50,20,9.0,51,3,10.0,54,19,9.0,84,6,56.0,88,14,58.0,119,1,102.0,120,12,70.0
38,39,1,59,43,200.0,1,1,3.0,0,16,0.0,1,4,1.0,0,16,0.0,10,0,8.0,14,28,6.0,34,7,9.0,39,31,1.0,52,9,9.0,51,25,4.0,51,5,6.0,52,23,4.0,84,1,54.0,85,15,4.0,116,1,54.0,118,15,4.0
38,40,1,59,37,191.0,3,0,1.0,1,20,16.0,2,3,6.0,3,16,18.0,9,3,3.0,13,29,22.0,29,6,2.0,37,35,14.0,50,8,4.0,56,32,13.0,51,7,5.0,54,23,8.0,83,2,45.0,84,16,47.0,107,4,90.0,118,15,89.0
38,41,1,62,36,189.0,2,0,0.0,5,12,6.0,2,1,1.0,4,11,4.0,8,3,5.0,11,25,21.0,32,2,6.0,33,33,14.0,58,8,3.0,53,33,16.0,50,6,7.0,52,22,14.0,79,3,40.0,78,16,43.0,104,6,83.0,104,8,82.0
38,42,1,59,43,204.0,6,8,14.0,9,20,12.0,2,7,12.0,0,16,14.0,15,6,10.0,18,15,3.0,40,11,14.0,40,23,3.0,62,14,15.0,59,22,2.0,56,5,8.0,59,10,2.0,82,10,50.0,84,5,57.0,103,17,85.0,103,0,76.0
38,45,1,60,36,192.0,1,4,14.0,1,4,14.0,1,3,5.0,1,3,10.0,14,3,1.0,16,11,17.0,39,13,16.0,39,14,16.0,49,9,20.0,48,10,21.0,53,3,6.0,53,8,16.0,75,10,31.0,78,1,38.0,92,9,42.0,94,9,43.0
39,3,1,69,41,202.0,3,1,2.0,2,2,7.0,7,2,0.0,4,6,12.0,10,2,1.0,9,11,14.0,29,0,11.0,28,3,10.0,48,2,12.0,50,2,12.0,45,9,6.0,45,15,15.0,67,9,44.0,64,20,41.0,91,12,58.0,90,19,54.0
39,4,2,65,51,207.0,3,0,2.0,2,3,5.0,0,1,3.0,7,12,10.0,11,1,0.0,7,21,20.0,31,6,1.0,23,36,11.0,48,10,5.0,0,58,77.0,51,7,3.0,49,22,19.0,76,9,56.0,75,24,46.0,94,16,65.0,93,28,62.0
39,5,2,62,65,199.0,2,2,2.0,3,3,1.0,1,5,8.0,7,9,3.0,12,5,5.0,6,21,4.0,34,8,1.0,30,30,8.0,55,9,5.0,49,25,7.0,53,3,1.0,51,21,7.0,82,3,1.0,82,27,46.0,119,5,1.0,108,32,46.0
39,6,2,59,79,187.0,2,3,0.0,4,3,1.0,1,6,0.0,8,9,7.0,11,6,3.0,6,23,3.0,34,11,6.0,32,34,0.0,53,15,7.0,58,37,3.0,55,4,0.0,51,22,1.0,91,11,36.0,88,20,42.0,125,20,69.0,124,28,87.0
39,7,2,53,80,184.0,2,3,1.0,3,2,0.0,1,5,2.0,8,10,5.0,12,6,4.0,8,24,0.0,37,11,5.0,35,32,3.0,58,14,10.0,59,27,1.0,57,1,2.0,54,19,2.0,94,1,6.0,91,20,39.0,124,6,3.0,126,20,70.0
39,8,2,49,83,182.0,3,3,1.0,4,2,0.0,2,6,4.0,7,11,5.0,14,6,6.0,10,23,1.0,38,11,6.0,35,28,2.0,61,12,8.0,55,19,1.0,61,2,3.0,58,17,1.0,98,3,5.0,95,20,36.0,131,12,19.0,133,30,81.0
39,9,2,47,90,185.0,2,2,2.0,3,3,2.0,1,0,0.0,6,12,2.0,16,4,4.0,10,25,3.0,40,8,4.0,34,31,6.0,64,11,4.0,49,18,7.0,66,1,2.0,63,22,5.0,101,0,1.0,100,26,39.0,138,1,112.0,136,32,74.0
39,10,2,48,97,184.0,3,3,3.0,4,2,1.0,1,4,5.0,8,10,0.0,16,4,6.0,8,25,3.0,44,10,5.0,32,35,4.0,67,10,6.0,51,22,13.0,66,2,2.0,63,24,5.0,105,2,1.0,101,30,36.0,144,0,117.0,136,39,74.0
39,11,2,46,106,181.0,2,4,4.0,4,2,0.0,1,8,9.0,8,10,0.0,19,4,5.0,9,27,2.0,48,9,9.0,35,40,5.0,72,9,10.0,60,38,4.0,66,4,0.0,62,26,4.0,106,8,0.0,101,28,18.0,146,9,114.0,136,43,46.0
39,12,2,46,113,178.0,3,4,1.0,5,1,1.0,1,9,7.0,10,10,2.0,17,3,5.0,7,28,1.0,43,9,6.0,32,46,9.0,67,14,10.0,57,54,10.0,64,9,3.0,59,29,4.0,102,16,1.0,100,27,17.0,138,16,111.0,139,31,40.0
39,13,2,46,118,166.0,2,4,4.0,5,2,3.0,1,7,14.0,11,10,2.0,17,5,14.0,7,29,4.0,42,11,15.0,33,50,9.0,62,17,21.0,61,61,20.0,65,10,7.0,60,30,6.0,108,16,13.0,107,26,11.0,146,20,99.0,145,28,101.0
39,14,2,43,120,154.0,3,3,0.0,5,3,3.0,4,7,10.0,11,12,3.0,16,6,15.0,8,28,3.0,44,12,25.0,37,46,3.0,67,17,27.0,68,55,3.0,70,6,8.0,66,27,0.0,113,8,27.0,112,25,5.0,153,8,40.0,153,28,87.0
39,15,2,33,123,147.0,3,3,1.0,5,4,3.0,2,6,8.0,11,14,1.0,18,5,15.0,11,29,1.0,49,11,22.0,44,40,7.0,74,15,26.0,71,33,1.0,75,1,14.0,72,24,1.0,120,0,25.0,122,26,3.0,156,22,80.0,159,33,81.0
39,16,2,28,129,148.0,4,3,2.0,5,3,8.0,0,4,34.0,11,15,9.0,19,3,13.0,11,29,5.0,49,9,19.0,41,39,20.0,77,12,32.0,62,20,12.0,80,1,5.0,77,26,19.0,124,1,7.0,128,30,2.0,164,14,22.0,168,35,82.0
39,17,2,27,139,144.0,4,3,6.0,6,4,12.0,3,0,8.0,11,15,12.0,20,1,9.0,10,31,13.0,51,6,28.0,40,42,21.0,80,8,36.0,58,20,26.0,81,5,4.0,76,31,7.0,126,5,5.0,128,38,3.0,176,10,90.0,169,45,75.0
39,18,2,26,151,136.0,3,3,0.0,6,4,8.0,7,6,3.0,12,14,8.0,22,1,18.0,9,34,10.0,55,5,26.0,45,46,18.0,87,7,19.0,69,35,17.0,82,7,5.0,78,34,12.0,132,11,6.0,132,43,3.0,180,20,76.0,170,56,69.0
39,19,2,24,164,127.0,3,4,7.0,6,3,2.0,7,7,110.0,12,15,1.0,25,1,19.0,8,36,2.0,60,4,34.0,42,54,7.0,88,10,57.0,77,59,30.0,82,14,5.0,78,37,4.0,134,21,2.0,129,36,5.0,181,33,64.0,168,54,12.0
39,20,2,22,176,128.0,3,4,11.0,7,2,7.0,1,5,41.0,14,14,9.0,22,4,2.0,6,38,10.0,55,3,21.0,40,63,12.0,80,13,48.0,74,73,12.0,82,19,0.0,75,42,6.0,131,31,12.0,133,32,14.0,186,41,66.0,196,38,62.0
39,21,2,22,188,132.0,3,3,23.0,7,3,17.0,1,3,53.0,16,15,18.0,22,6,4.0,6,41,25.0,56,0,4.0,45,67,27.0,78,11,5.0,82,71,27.0,85,21,5.0,78,44,20.0,134,39,28.0,137,33,24.0,186,57,70.0,203,35,35.0
39,22,2,15,197,107.0,4,4,4.0,7,2,4.0,0,3,1.0,14,14,7.0,20,6,15.0,7,39,5.0,57,0,23.0,47,55,7.0,89,5,15.0,88,50,5.0,91,15,12.0,87,39,4.0,147,20,61.0,146,36,10.0,188,62,43.0,210,43,12.0
39,23,2,5,210,122.0,4,4,73.0,5,3,22.0,5,3,22.0,1,17,22.0,15,16,18.0,8,38,27.0,61,11,11.0,58,48,33.0,95,6,1.0,89,19,18.0,96,19,14.0,92,40,32.0,153,15,7.0,155,43,27.0,192,47,17.0,216,55,25.0
39,24,2,1,228,16.0,1,3,173.0,1,3,72.0,1,6,86.0,9,41,72.0,14,19,88.0,10,41,72.0,57,21,86.0,50,41,72.0,80,10,86.0,83,6,72.0,102,22,88.0,94,45,77.0,158,15,93.0,160,56,79.0,218,33,102.0,218,72,81.0
39,25,2,5,243,96.0,4,3,80.0,5,0,3.0,5,4,1.0,3,1,3.0,8,23,1.0,1,42,13.0,53,25,7.0,49,42,20.0,68,11,20.0,79,7,22.0,99,28,6.0,90,49,8.0,156,23,4.0,154,62,5.0,224,25,1.0,218,86,2.0
39,26,2,6,261,94.0,3,4,5.0,6,2,1.0,0,2,5.0,6,2,1.0,10,20,2.0,2,41,9.0,55,20,2.0,47,47,17.0,87,18,20.0,87,23,20.0,98,28,7.0,96,48,9.0,160,23,2.0,156,48,6.0,221,41,1.0,199,89,4.0
39,27,2,1,280,86.0,0,2,7.0,1,4,0.0,1,5,8.0,1,43,0.0,12,24,6.0,4,44,3.0,72,22,4.0,46,54,10.0,111,10,32.0,94,50,12.0,98,34,4.0,95,41,10.0,159,24,2.0,161,33,11.0,214,60,7.0,221,67,11.0
39,28,2,3,300,88.0,3,3,72.0,1,2,2.0,3,1,0.0,1,0,2.0,10,24,1.0,1,40,7.0,70,26,3.0,43,58,14.0,101,1,44.0,89,62,16.0,93,38,12.0,93,43,12.0,160,53,0.0,160,17,14.0,227,81,4.0,230,21,8.0
39,29,2,7,331,68.0,2,9,8.0,2,5,52.0,9,2,0.0,1,3,52.0,14,28,8.0,1,43,6.0,71,35,13.0,70,45,8.0,97,10,37.0,99,8,35.0,93,38,9.0,89,55,6.0,164,69,20.0,166,21,6.0,220,109,24.0,88,144,127.0
39,30,2,0,352,15.0,9,1,49.0,0,1,0.0,12,4,0.0,1,0,0.0,2,42,52.0,2,44,52.0,4,48,54.0,54,37,49.0,4,16,63.0,99,17,49.0,107,30,63.0,106,49,52.0,172,50,61.0,178,26,49.0,211,102,75.0,237,35,49.0
39,31,2,0,311,65.0,239,323,58.0,239,323,58.0,0,42,0.0,237,12,0.0,11,2,4.0,1,26,3.0,45,56,4.0,47,56,4.0,73,22,3.0,91,86,1.0,91,4,6.0,85,17,4.0,172,32,1.0,173,22,1.0,224,19,32.0,236,5,1.0
39,35,2,0,423,64.0,239,435,54.0,239,435,54.0,9,48,18.0,237,5,62.0,21,52,19.0,2,10,3.0,52,58,24.0,41,5,1.0,15,48,17.0,49,6,0.0,104,49,14.0,99,22,5.0,177,39,16.0,162,0,12.0,237,51,5.0,233,8,59.0
39,45,2,158,281,151.0,7,1,6.0,2,2,5.0,8,0,7.0,8,0,7.0,8,17,1.0,2,14,3.0,2,1,1.0,11,11,29.0,18,111,14.0,158,293,23.0,11,63,30.0,18,64,30.0,11,102,30.0,11,100,30.0,73,289,22.0,18,88,29.0
40,4,2,0,409,91.0,4,3,1.0,0,3,0.0,0,1,1.0,2,6,1.0,31,14,19.0,39,14,9.0,7,1,3.0,73,8,12.0,114,3,16.0,114,3,16.0,6,2,1.0,117,14,9.0,6,2,1.0,174,14,6.0,123,14,6.0,121,14,6.0
40,5,2,16,374,95.0,8,0,5.0,3,6,0.0,7,1,5.0,2,5,0.0,10,49,21.0,8,8,8.0,46,46,27.0,54,5,10.0,83,27,18.0,102,1,7.0,101,49,78.0,99,19,24.0,165,38,25.0,165,11,19.0,215,49,15.0,218,19,28.0
